"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"2","15","0","20","0","200","0","15","200","false","100","false","2527","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2381","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2528","9","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1641","176","30"
"7","15","0","20","0","200","0","15","200","false","100","false","360","451","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2382","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2529","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2383","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2530","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2384","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1642","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2531","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2385","1","30"
"9","15","0","20","0","200","0","15","200","false","100","false","26","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2532","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2386","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2533","9","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2387","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2534","8","30"
"8","15","0","20","0","200","0","15","200","false","100","false","108","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1643","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2388","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2535","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2389","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2536","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2390","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2537","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2391","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1644","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2538","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2392","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2539","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2393","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2540","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2394","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","361","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1645","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2541","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2395","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2542","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2396","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2543","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2397","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2544","8","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1646","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2398","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2545","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2399","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2546","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2400","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2547","8","30"
"9","15","0","20","0","200","0","15","200","false","100","false","27","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2401","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1647","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2548","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2402","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2549","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2403","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2550","8","30"
"8","15","0","20","0","200","0","15","200","false","100","false","109","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2404","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1648","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2551","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2405","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2552","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2406","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","362","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2553","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2407","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1649","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2554","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2408","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2555","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2409","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2556","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2410","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1650","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2411","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2557","8","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2558","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2412","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2413","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2559","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2414","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1651","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2415","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2560","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2416","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2561","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2417","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2562","8","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1652","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2418","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2563","8","30"
"9","15","0","20","0","200","0","15","200","false","100","false","28","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2419","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2564","8","30"
"7","15","0","20","0","200","0","15","200","false","100","false","363","450","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2420","1","30"
"8","15","0","20","0","200","0","15","200","false","100","false","110","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2421","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2565","8","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1653","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2422","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2566","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2423","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2424","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2567","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2425","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2426","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2568","8","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1654","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2427","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2569","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2428","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2570","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2429","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2430","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1655","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2571","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2431","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2432","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2572","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2433","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2573","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2434","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2435","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1656","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2574","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2436","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2437","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2575","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2438","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2439","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2576","8","30"
"7","15","0","20","0","200","0","15","200","false","100","false","364","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1657","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2440","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2577","8","30"
"9","15","0","20","0","200","0","15","200","false","100","false","29","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2441","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2578","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2442","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2579","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2443","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1658","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2444","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2580","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2445","1","30"
"8","15","0","20","0","200","0","15","200","false","100","false","111","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2581","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2446","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2582","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2447","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1659","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2583","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2448","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2584","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2449","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2585","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2450","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2586","8","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1660","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2451","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2587","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2452","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2588","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2453","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2589","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2454","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1661","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2590","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2455","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","365","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2591","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2456","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2592","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2457","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1662","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2593","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2458","1","30"
"9","15","0","20","0","200","0","15","200","false","100","false","30","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2594","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2459","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2595","8","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2460","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2596","7","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2461","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1663","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2597","7","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2462","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2463","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2598","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2464","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2599","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2465","1","30"
"8","15","0","20","0","200","0","15","200","false","100","false","112","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2466","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2467","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1664","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2600","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2468","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","366","450","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2469","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2470","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2471","1","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2472","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1665","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2601","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2473","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2602","6","30"
"9","15","0","20","0","200","0","15","200","false","100","false","31","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2474","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2603","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2475","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2604","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2476","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2605","6","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1666","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2477","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2606","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2607","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2478","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2608","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2479","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2609","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2480","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2610","6","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1667","176","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2481","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","367","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2611","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2482","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2612","6","30"
"8","15","0","20","0","200","0","15","200","false","100","false","113","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2483","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2613","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2614","6","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1668","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2615","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2616","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2617","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2618","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2619","6","30"
"9","15","0","20","0","200","0","15","200","false","100","false","32","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1669","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2620","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2621","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2484","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2622","6","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2485","1","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2623","6","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2624","5","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2486","1","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1670","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2625","5","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2487","1","30"
"7","15","0","20","0","200","0","15","200","false","100","false","368","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2626","5","30"
"6","15","0","20","0","200","0","15","200","false","100","false","2488","0","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2627","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2628","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1671","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2629","5","30"
"8","15","0","20","0","200","0","15","200","false","100","false","114","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2630","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2631","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2632","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1672","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2633","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2634","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2635","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2636","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1673","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2637","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2638","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","369","450","30"
"9","15","0","20","0","200","0","15","200","false","100","false","33","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2639","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2640","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1674","176","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2641","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2642","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2643","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2644","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2645","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2646","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1675","175","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2647","5","30"
"8","15","0","20","0","200","0","15","200","false","100","false","115","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2648","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2649","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2650","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","370","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1676","175","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2651","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2652","5","30"
"9","15","0","20","0","200","0","15","200","false","100","false","34","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2653","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2654","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2655","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1677","174","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2656","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2657","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2658","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2659","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1678","170","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2660","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2661","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2662","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2663","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1679","164","30"
"7","15","0","20","0","200","0","15","200","false","100","false","371","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2664","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2665","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2666","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2667","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1680","154","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2668","5","30"
"9","15","0","20","0","200","0","15","200","false","100","false","35","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1681","146","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2669","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2670","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1682","139","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2671","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","372","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1683","132","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2672","5","30"
"8","15","0","20","0","200","0","15","200","false","100","false","116","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1684","124","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2673","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1685","123","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2674","5","30"
"9","15","0","20","0","200","0","15","200","false","100","false","36","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2675","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2676","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1686","117","30"
"7","15","0","20","0","200","0","15","200","false","100","false","373","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2677","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1687","111","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2678","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2679","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2680","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1688","107","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2681","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2682","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1689","105","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2683","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2684","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1690","97","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2685","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2686","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1691","95","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2687","5","30"
"9","15","0","20","0","200","0","15","200","false","100","false","37","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2688","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1692","93","30"
"10","15","0","20","0","200","0","15","200","false","100","false","0","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2689","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1693","92","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2690","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1694","91","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2691","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2692","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2693","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1695","89","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2694","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","374","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2695","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2696","5","30"
"8","15","0","20","0","200","0","15","200","false","100","false","117","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2697","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2698","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2699","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2700","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2701","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2702","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2703","5","30"
"9","15","0","20","0","200","0","15","200","false","100","false","38","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2704","5","30"
"10","15","0","20","0","200","0","15","200","false","100","false","1","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2705","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1696","89","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2706","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2707","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1697","87","30"
"7","15","0","20","0","200","0","15","200","false","100","false","375","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2708","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2709","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1698","87","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2710","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2711","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2712","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1699","84","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2713","5","30"
"8","15","0","20","0","200","0","15","200","false","100","false","118","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1700","84","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2714","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2715","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1701","83","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2716","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2717","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1702","82","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2718","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2719","5","30"
"10","15","0","20","0","200","0","15","200","false","100","false","2","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1703","79","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2720","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","376","450","30"
"9","15","0","20","0","200","0","15","200","false","100","false","39","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2721","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2722","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1704","78","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2723","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1705","78","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2724","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2725","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1706","77","30"
